STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/06/2006,0.79,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/06/2006,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/06/2006,0.08,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/07/2006,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",63,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/07/2006,1.01,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",67,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/07/2006,0.08,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/07/2006,0.58,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/07/2006,0.47,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",62,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/07/2006,0.9,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",67,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/07/2006,0.53,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",65,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/07/2006,0.57,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/07/2006,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",91,",,0",65,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",92,",,0",69,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",56,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/07/2006,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",69,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/07/2006,0.23,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",65,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/07/2006,0.81,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/07/2006,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/07/2006,0.07,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",68,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/07/2006,0.24,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",68,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/07/2006,0.84,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/07/2006,0.16,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",68,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/07/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",70,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",94,",,0",71,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",92,",,0",73,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/08/2006,0.47,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",67,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/08/2006,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",56,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",62,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",73,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",44,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",48,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/08/2006,0.05,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/08/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",56,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/08/2006,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/08/2006,1.71,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",66,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/08/2006,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/08/2006,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/08/2006,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/08/2006,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",56,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/08/2006,0.16,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/08/2006,0.17,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/08/2006,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",68,",,0",64,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/08/2006,0.48,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/08/2006,0.96,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",63,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/08/2006,0.68,",,0,0700",0,"P,,0,",0,"P,,0,",65,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/08/2006,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",45,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",69,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/09/2006,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",68,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/09/2006,1.12,",,0,0700",0,"P,,0,",0,"P,,0,",60,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/09/2006,0.07,",,0,0700",0,"P,,0,",0,"P,,0,",65,",,0",56,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",66,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/09/2006,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",64,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/09/2006,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",55,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",54,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",64,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",67,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/09/2006,0.33,",,0,0700",0,"P,,0,",0,"P,,0,",68,",,0",52,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/09/2006,0.16,",,0,0700",0,"P,,0,",0,"P,,0,",60,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/09/2006,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",59,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/09/2006,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",69,",,0",60,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",61,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/09/2006,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/09/2006,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",60,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",62,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/09/2006,0.13,",,0,0700",0,"P,,0,",0,"P,,0,",66,",,0",42,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/09/2006,0.07,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",58,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/09/2006,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",64,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",64,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/09/2006,0.56,",,0,0700",0,"P,,0,",0,"P,,0,",69,",,0",46,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/09/2006,0,",,0,0700",0,"P,,0,",0,"P,,0,",56,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/10/2006,0.03,",,0,0700",0,",,0,",0,",,0,",55,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/10/2006,0.01,",,0,0700",0,",,0,",0,",,0,",64,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/10/2006,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/10/2006,0.15,",,0,0700",0,",,0,",0,",,0,",68,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/10/2006,0.53,",,0,0700",0,",,0,",0,",,0,",66,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/10/2006,0,",,0,0700",0,",,0,",0,",,0,",55,",,0",34,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/10/2006,0,",,0,0700",0,",,0,",0,",,0,",58,",,0",29,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/10/2006,0,",,0,0700",0,",,0,",0,",,0,",62,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/10/2006,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",39,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/10/2006,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",42,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/10/2006,0,",,0,0700",0,",,0,",0,",,0,",64,",,0",45,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/10/2006,0.13,",,0,0700",0,",,0,",0,",,0,",62,",,0",53,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/10/2006,0.01,",,0,0700",0,",,0,",0,",,0,",59,",,0",28,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/10/2006,0,",,0,0700",0,",,0,",0,",,0,",50,",,0",30,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/10/2006,0,",,0,0700",0,",,0,",0,",,0,",50,",,0",34,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/10/2006,0,",,0,0700",0,",,0,",0,",,0,",50,",,0",26,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/10/2006,0.01,",,0,0700",0,",,0,",0,",,0,",60,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/10/2006,0.42,",,0,0700",0,",,0,",0,",,0,",60,",,0",47,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/10/2006,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",51,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/10/2006,1.22,",,0,0700",0,",,0,",0,",,0,",70,",,0",44,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/10/2006,0.82,",,0,0700",0,",,0,",0,",,0,",45,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/10/2006,0,",,0,0700",0,",,0,",0,",,0,",49,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/10/2006,0.04,",,0,0700",0,",,0,",0,",,0,",54,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/10/2006,0,",,0,0700",0,",,0,",0,",,0,",44,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/10/2006,0.16,",,0,0700",0,",,0,",0,",,0,",40,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/10/2006,0.13,",,0,0700",0,",,0,",0,",,0,",45,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/10/2006,0.01,",,0,0700",0,",,0,",0,",,0,",41,",,0",26,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/10/2006,0.41,",,0,0700",0,",,0,",0,",,0,",48,",,0",28,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/10/2006,0.16,",,0,0700",0,",,0,",0,",,0,",52,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/10/2006,0.01,",,0,0700",0,",,0,",0,",,0,",44,",,0",30,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/10/2006,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/11/2006,0.03,",,0,0700",0,",,0,",0,",,0,",68,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/11/2006,0.06,",,0,0700",0,",,0,",0,",,0,",54,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/11/2006,0.02,",,0,0700",0,",,0,",0,",,0,",44,",,0",27,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/11/2006,0,",,0,0700",0,",,0,",0,",,0,",40,",,0",21,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/11/2006,0,",,0,0700",0,",,0,",0,",,0,",40,",,0",28,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/11/2006,0,"T,,0,0700",0,",,0,",0,",,0,",45,",,0",32,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/11/2006,0,",,0,0700",0,",,0,",0,",,0,",60,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/11/2006,0.13,",,0,0700",0,",,0,",0,",,0,",52,",,0",44,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/11/2006,0.04,",,0,0700",0,",,0,",0,",,0,",56,",,0",49,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/11/2006,0,"T,,0,0700",0,",,0,",0,",,0,",66,",,0",42,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/11/2006,0,",,0,0700",0,",,0,",0,",,0,",52,",,0",35,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/11/2006,1.08,",,0,0700",0,",,0,",0,",,0,",62,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/11/2006,0.07,",,0,0700",0,",,0,",0,",,0,",38,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/11/2006,0.25,",,0,0700",0,",,0,",0,",,0,",44,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/11/2006,0.12,",,0,0700",0,",,0,",0,",,0,",46,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/11/2006,0.03,",,0,0700",0,",,0,",0,",,0,",59,",,0",44,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/11/2006,0.74,",,0,0700",0,",,0,",0,",,0,",65,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/11/2006,0.02,",,0,0700",0,",,0,",0,",,0,",52,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/11/2006,0.05,",,0,0700",0,",,0,",0,",,0,",40,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/11/2006,0.17,",,0,0700",0.4,",,0,",0,"T,,0,",37,",,0",30,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/11/2006,0.08,",,0,0700",0.2,",,0,",0,"T,,0,",34,",,0",29,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/11/2006,0,",,0,0700",0,",,0,",0,",,0,",36,",,0",19,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/11/2006,0,",,0,0700",0,",,0,",0,",,0,",43,",,0",20,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/11/2006,0,",,0,0700",0,",,0,",0,",,0,",43,",,0",24,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/11/2006,0,"T,,0,0700",0,",,0,",0,",,0,",46,",,0",24,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/11/2006,0.02,",,0,0700",0,",,0,",0,",,0,",53,",,0",37,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/11/2006,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/11/2006,0,",,0,0700",0,",,0,",0,",,0,",61,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/11/2006,0,",,0,0700",0,",,0,",0,",,0,",58,",,0",45,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/11/2006,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",50,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/12/2006,0.15,",,0,0700",0,",,0,",0,",,0,",61,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/12/2006,0.21,",,0,0700",0,",,0,",0,",,0,",67,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/12/2006,0,",,0,0700",0,",,0,",0,",,0,",36,",,0",26,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/12/2006,0.04,",,0,0700",0.5,",,0,",1,",,0,",42,",,0",23,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/12/2006,0,"T,,0,0700",0,",,0,",0,"T,,0,",30,",,0",20,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/12/2006,0,",,0,0700",0,",,0,",0,"T,,0,",31,",,0",18,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/12/2006,0.01,",,0,0700",0,"T,,0,",0,",,0,",42,",,0",28,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/12/2006,0.08,",,0,0700",1.5,",,0,",2,",,0,",34,",,0",10,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/12/2006,0,",,0,0700",0,",,0,",2,",,0,",24,",,0",14,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/12/2006,0,",,0,0700",0,",,0,",0,"T,,0,",39,",,0",24,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/12/2006,0,",,0,0700",0,",,0,",0,",,0,",51,",,0",28,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/12/2006,0,",,0,0700",0,",,0,",0,",,0,",44,",,0",33,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/12/2006,0.05,",,0,0700",0,",,0,",0,",,0,",53,",,0",36,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/12/2006,0,",,0,0700",0,",,0,",0,",,0,",53,",,0",31,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/12/2006,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",41,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/12/2006,0,",,0,0700",0,",,0,",0,",,0,",56,",,0",38,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/12/2006,0,"T,,0,0700",0,",,0,",0,",,0,",47,",,0",30,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/12/2006,0.16,",,0,0700",0,",,0,",0,",,0,",56,",,0",43,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/12/2006,0.03,",,0,0700",0,",,0,",0,",,0,",44,",,0",27,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/12/2006,0,",,0,0700",0,",,0,",0,",,0,",36,",,0",22,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/12/2006,0,",,0,0700",0,",,0,",0,",,0,",45,",,0",27,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/12/2006,0.01,",,0,0700",0,",,0,",0,",,0,",46,",,0",22,",,0",,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/12/2006,0.34,",,0,0700",0,",,0,",0,",,0,",49,",,0",34,",,0",,
