STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00303050,"FREEVILLE 1 NE, NY US",8/09/1996,,,,0.24,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/09/1996,,,,0.41,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/09/1996,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/09/1996,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/09/1996,,,,0.4,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/09/1996,,,,0.35,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/09/1996,,,,1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/09/1996,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/09/1996,,,,0.63,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/09/1996,,,,0.14,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/09/1996,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/09/1996,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/09/1996,,,,1.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/09/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/10/1996,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/10/1996,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/10/1996,,,,0.17,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/10/1996,,,,1.19,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/10/1996,,,,0.85,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/10/1996,,,,0.25,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/10/1996,,,,0.17,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/10/1996,,,,0.79,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/10/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/10/1996,,,,0.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/10/1996,,,,0.2,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/10/1996,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/10/1996,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/11/1996,,,,0.06,2,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/11/1996,,,,0.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/11/1996,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/11/1996,,,,3.6,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/11/1996,,,,0.3,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/11/1996,,,,0.05,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/11/1996,,,,0.16,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/11/1996,,,,0.05,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/11/1996,,,,0.03,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/11/1996,,,,0.04,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/11/1996,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/11/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/11/1996,,,,0.26,2,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/11/1996,,,,0.58,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/11/1996,,,,0.25,5,5,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/11/1996,,,,0.05,0.2,5,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/11/1996,,,,0,0,5,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/11/1996,,,,0,0,4,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/12/1996,,,,0.41,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/12/1996,,,,1.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/12/1996,,,,0.19,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/12/1996,,,,0.21,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/12/1996,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/12/1996,,,,0.32,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/12/1996,,,,1.32,3,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/12/1996,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/12/1996,,,,0.09,1.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/12/1996,,,,0.07,1,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/12/1996,,,,0.06,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/12/1996,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/12/1996,,,,0.13,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/12/1996,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/12/1996,,,,0.13,2,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/01/1997,,,,0.15,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/01/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/01/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/01/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/01/1997,,,,0.18,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/01/1997,,,,0.02,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/01/1997,,,,0,1,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/01/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/01/1997,,,,0.05,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/01/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/01/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/01/1997,,,,0.03,1,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/01/1997,,,,0.04,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/01/1997,,,,0.05,1,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/01/1997,,,,0.07,2,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/01/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/01/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/01/1997,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/01/1997,,,,0.02,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/01/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/01/1997,,,,0.13,1.5,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/01/1997,,,,0,0.5,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/01/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/02/1997,,,,0.07,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/02/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/02/1997,,,,0.04,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/02/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/02/1997,,,,0.53,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/02/1997,,,,0,0.5,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/02/1997,,,,0.05,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/02/1997,,,,0.06,1.5,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/02/1997,,,,0.06,0.1,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/02/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/02/1997,,,,0,0.5,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/02/1997,,,,0.2,6,8,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/02/1997,,,,0,0,6,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/02/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/02/1997,,,,0.88,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/02/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/03/1997,,,,0.23,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/03/1997,,,,0.03,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/03/1997,,,,0.52,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/03/1997,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/03/1997,,,,0.05,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/03/1997,,,,0.06,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/03/1997,,,,0.07,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/03/1997,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/03/1997,,,,0.35,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/03/1997,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/03/1997,,,,0.34,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/03/1997,,,,0.43,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/03/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/03/1997,,,,0.44,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/04/1997,,,,0.1,4,4,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/04/1997,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/04/1997,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/04/1997,,,,0,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/04/1997,,,,0.11,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/04/1997,,,,0.13,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/04/1997,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/04/1997,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/04/1997,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/04/1997,,,,0.7,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/04/1997,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/04/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/05/1997,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/05/1997,,,,0.28,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/05/1997,,,,0.17,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/05/1997,,,,0.25,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/05/1997,,,,0.14,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/05/1997,,,,0.33,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/05/1997,,,,0.24,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/05/1997,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/05/1997,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/05/1997,,,,0.13,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/05/1997,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/05/1997,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/05/1997,,,,0.6,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/05/1997,,,,0.53,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/05/1997,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/05/1997,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/05/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/05/1997,,,,0.12,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/05/1997,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/06/1997,,,,0.72,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/06/1997,,,,0.18,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/06/1997,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/06/1997,,,,0.46,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/06/1997,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/06/1997,,,,0.87,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/06/1997,,,,0.3,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/06/1997,,,,0.67,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/06/1997,,,,0.46,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/06/1997,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/06/1997,,,,0.31,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/06/1997,,,,0.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/06/1997,,,,0.5,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/06/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/07/1997,,,,0.32,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/07/1997,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/07/1997,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/07/1997,,,,0.53,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/07/1997,,,,0.82,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/07/1997,,,,0.09,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/07/1997,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/07/1997,,,,0,0,0,,,
